Window_Num,Num_Packets,Avg_DNP3_Length,F0_Confirm,F1_Read,F2_Write,F4_Operate,F5_DirectOperate,F6_DirectOperate_NoResp,F13_ColdRestart,F14_WarmRestart,F129_Response,F130_UnsolicitedResponse,IIN_Val_Change,Analog_Input_Change,Binary_Input_Change,Src_Port_Changed,Dst_Port_Changed
1015,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1016,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1017,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1018,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1019,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1020,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1021,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1022,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1023,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1024,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1025,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1026,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1027,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1028,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1029,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1030,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1031,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1032,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1033,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1034,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1035,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1036,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1037,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1038,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1039,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1040,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1041,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1042,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1043,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1044,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1045,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1046,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1047,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1048,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1049,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1050,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1051,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1052,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1053,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1054,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1055,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1056,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1057,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1058,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1059,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1060,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1061,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1062,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1063,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1064,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1065,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1066,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1067,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1068,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1069,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1070,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1071,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1072,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1073,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1074,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1075,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1076,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1077,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1078,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1079,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1080,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1081,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1082,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1083,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1084,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1085,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1086,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1087,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1088,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1089,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1090,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1091,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1092,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1093,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1094,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1095,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1096,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1097,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1098,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1099,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1100,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1101,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1102,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1103,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1104,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1105,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1106,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1107,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1108,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1109,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1110,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1111,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1112,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1113,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1114,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1115,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1116,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1117,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1118,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1119,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1120,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1121,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1122,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1123,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1124,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1125,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1126,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1127,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1128,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1129,6,23.17,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0
1130,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1131,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1132,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1133,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1134,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1135,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1136,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1137,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1138,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1139,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1140,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1141,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
1142,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1143,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1144,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1145,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1146,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1147,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1148,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1149,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1150,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1151,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1152,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1153,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1154,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1155,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1156,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1157,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1158,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1159,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1160,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1161,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1162,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1163,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1164,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1165,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1166,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1167,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1168,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1169,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1170,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1171,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1172,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1173,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1174,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1175,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1176,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1177,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1178,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1179,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1180,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1181,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1182,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1183,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1184,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1185,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1186,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1187,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1188,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1189,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
1190,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1191,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1192,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1193,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1194,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1195,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1196,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1197,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1198,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1199,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1200,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1201,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
1202,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1203,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1204,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1205,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1206,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1207,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1208,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1209,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1210,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1211,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1212,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1213,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1214,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1215,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1216,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1217,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1218,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1219,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1220,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1221,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1222,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1223,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1224,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1225,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1226,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1227,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1228,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1229,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1230,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1231,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1232,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1233,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1234,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1235,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1236,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1237,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1238,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1239,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1240,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1241,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1242,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1243,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1244,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1245,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1246,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1247,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1248,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1249,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
1250,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1251,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1252,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1253,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1254,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1255,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1256,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1257,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1258,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1259,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1260,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1261,7,21.29,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0
1262,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1263,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1264,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1265,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1266,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1267,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1268,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1269,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1270,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1271,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1272,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1273,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1274,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1275,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1276,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1277,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1278,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1279,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1280,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1281,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1282,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1283,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1284,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1285,5,25.8,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1286,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1287,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1288,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1289,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1290,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1291,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1292,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1293,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1294,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1295,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1296,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1297,6,23.17,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1298,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1299,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1300,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1301,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1302,5,10.0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0
1303,5,10.0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0
1304,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1305,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1306,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
1307,6,10.0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0
1308,4,10.0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
